"","date","Close","RR","ES0.01","ES0.025","ES0.05","ES0.95","ES0.975","ES0.99"
"106",2007-06-01,1.34416,-0.0981062520438793,NA,NA,NA,NA,NA,NA
"107",2007-06-04,1.34933,0.366706337399574,NA,NA,NA,NA,NA,NA
"108",2007-06-05,1.35183,0.185277137542348,NA,NA,NA,NA,NA,NA
"109",2007-06-06,1.34983,-0.147947596961156,NA,NA,NA,NA,NA,NA
"110",2007-06-07,1.34273,-0.52599216197596,NA,NA,NA,NA,NA,NA
"111",2007-06-08,1.33694,-0.431211040194228,NA,NA,NA,NA,NA,NA
"112",2007-06-11,1.3351,-0.0561440281468749,NA,NA,NA,NA,NA,NA
"113",2007-06-12,1.3302,-0.367013706838432,NA,NA,NA,NA,NA,NA
"114",2007-06-13,1.3309,0.0526236656141876,NA,NA,NA,NA,NA,NA
"115",2007-06-14,1.331,0.00751371252535795,NA,NA,NA,NA,NA,NA
"116",2007-06-15,1.33751,0.489105935386928,NA,NA,NA,NA,NA,NA
"117",2007-06-18,1.34173,0.222595704948645,NA,NA,NA,NA,NA,NA
"118",2007-06-19,1.34255,0.061115127484652,NA,NA,NA,NA,NA,NA
"119",2007-06-20,1.33993,-0.195151018584026,NA,NA,NA,NA,NA,NA
"120",2007-06-21,1.33914,-0.0589583037919942,NA,NA,NA,NA,NA,NA
"121",2007-06-22,1.34639,0.541392236808697,NA,NA,NA,NA,NA,NA
"122",2007-06-25,1.34637,-0.00371355149209633,NA,NA,NA,NA,NA,NA
"123",2007-06-26,1.34505,-0.0980414002094512,NA,NA,NA,NA,NA,NA
"124",2007-06-27,1.34554,0.0364298724954373,NA,NA,NA,NA,NA,NA
"125",2007-06-28,1.34377,-0.131545699124519,NA,NA,NA,NA,NA,NA
"126",2007-06-29,1.35426,0.780639543969586,NA,NA,NA,NA,NA,NA
"127",2007-07-02,1.36213,0.632401722851432,NA,NA,NA,NA,NA,NA
"128",2007-07-03,1.3608,-0.0976411943059806,NA,NA,NA,NA,NA,NA
"129",2007-07-05,1.35948,-0.174027976649409,NA,NA,NA,NA,NA,NA
"130",2007-07-06,1.36236,0.211845705711007,NA,NA,NA,NA,NA,NA
"131",2007-07-09,1.36218,-0.0330243719865306,NA,NA,NA,NA,NA,NA
"132",2007-07-10,1.37445,0.900762013830771,NA,NA,NA,NA,NA,NA
"133",2007-07-11,1.37458,0.00945832878605722,NA,NA,NA,NA,NA,NA
"134",2007-07-12,1.37838,0.276448078685855,NA,NA,NA,NA,NA,NA
"135",2007-07-13,1.37853,0.0108823401384302,NA,NA,NA,NA,NA,NA
"136",2007-07-16,1.37759,-0.00798432169556743,NA,NA,NA,NA,NA,NA
"137",2007-07-17,1.37945,0.13501840170152,NA,NA,NA,NA,NA,NA
"138",2007-07-18,1.38055,0.0797419261299706,NA,NA,NA,NA,NA,NA
"139",2007-07-19,1.37988,-0.0485313824200462,NA,NA,NA,NA,NA,NA
"140",2007-07-20,1.38335,0.251471142418187,NA,NA,NA,NA,NA,NA
"141",2007-07-23,1.37998,-0.282536906835087,NA,NA,NA,NA,NA,NA
"142",2007-07-24,1.38211,0.154350063044389,NA,NA,NA,NA,NA,NA
"143",2007-07-25,1.37219,-0.717743160819322,NA,NA,NA,NA,NA,NA
"144",2007-07-26,1.37518,0.217899853518831,NA,NA,NA,NA,NA,NA
"145",2007-07-27,1.36352,-0.847889003621344,NA,NA,NA,NA,NA,NA
"146",2007-07-30,1.37213,0.641787322683334,NA,NA,NA,NA,NA,NA
"147",2007-07-31,1.36727,-0.354193844606567,NA,NA,NA,NA,NA,NA
"148",2007-08-01,1.36658,-0.0504655261945394,NA,NA,NA,NA,NA,NA
"149",2007-08-02,1.3704,0.279529921409662,NA,NA,NA,NA,NA,NA
"150",2007-08-03,1.37836,0.580852305896086,NA,NA,NA,NA,NA,NA
"151",2007-08-06,1.381,-0.0571722186439378,NA,NA,NA,NA,NA,NA
"152",2007-08-07,1.37516,-0.422881969587261,NA,NA,NA,NA,NA,NA
"153",2007-08-08,1.38013,0.361412490182971,NA,NA,NA,NA,NA,NA
"154",2007-08-09,1.36644,-0.991935542303984,NA,NA,NA,NA,NA,NA
"155",2007-08-10,1.36936,0.213693978513496,NA,NA,NA,NA,NA,NA
"156",2007-08-13,1.36089,-0.604745940971542,NA,NA,NA,NA,NA,NA
"157",2007-08-14,1.35315,-0.568745453343023,NA,NA,NA,NA,NA,NA
"158",2007-08-15,1.34301,-0.749362598381557,NA,NA,NA,NA,NA,NA
"159",2007-08-16,1.34305,0.00297838437539855,NA,NA,NA,NA,NA,NA
"160",2007-08-17,1.3472,0.308998175793893,NA,NA,NA,NA,NA,NA
"161",2007-08-20,1.3473,0.00371126368527619,NA,NA,NA,NA,NA,NA
"162",2007-08-21,1.34678,-0.0385957099383845,NA,NA,NA,NA,NA,NA
"163",2007-08-22,1.35476,0.592524391511596,NA,NA,NA,NA,NA,NA
"164",2007-08-23,1.3563,0.113673270542391,NA,NA,NA,NA,NA,NA
"165",2007-08-24,1.36795,0.85895450858954,NA,NA,NA,NA,NA,NA
"166",2007-08-27,1.36359,-0.320182460141657,NA,NA,NA,NA,NA,NA
"167",2007-08-28,1.35756,-0.442215035311199,NA,NA,NA,NA,NA,NA
"168",2007-08-29,1.36698,0.693891982674798,NA,NA,NA,NA,NA,NA
"169",2007-08-30,1.36694,-0.00292615839295674,NA,NA,NA,NA,NA,NA
"170",2007-08-31,1.3629,-0.29555064596837,NA,NA,NA,NA,NA,NA
"171",2007-09-04,1.36237,0.0822773186409557,NA,NA,NA,NA,NA,NA
"172",2007-09-05,1.36522,0.20919427174703,NA,NA,NA,NA,NA,NA
"173",2007-09-06,1.36922,0.292993070713878,NA,NA,NA,NA,NA,NA
"174",2007-09-07,1.37653,0.533880603555304,NA,NA,NA,NA,NA,NA
"175",2007-09-10,1.37923,0.0950708313980436,NA,NA,NA,NA,NA,NA
"176",2007-09-11,1.38388,0.337144638675206,NA,NA,NA,NA,NA,NA
"177",2007-09-12,1.38944,0.401768939503426,NA,NA,NA,NA,NA,NA
"178",2007-09-13,1.38726,-0.156897742975592,NA,NA,NA,NA,NA,NA
"179",2007-09-14,1.38755,0.0209045168173323,NA,NA,NA,NA,NA,NA
"180",2007-09-17,1.38669,0.0490616950815661,NA,NA,NA,NA,NA,NA
"181",2007-09-18,1.39768,0.792534741001958,NA,NA,NA,NA,NA,NA
"182",2007-09-19,1.39742,-0.0186022551656979,NA,NA,NA,NA,NA,NA
"183",2007-09-20,1.4069,0.6783930385997,NA,NA,NA,NA,NA,NA
"184",2007-09-21,1.40907,0.154239818039662,NA,NA,NA,NA,NA,NA
"185",2007-09-24,1.4072,-0.142633106492295,NA,NA,NA,NA,NA,NA
"186",2007-09-25,1.4147,0.532973280272887,NA,NA,NA,NA,NA,NA
"187",2007-09-26,1.41279,-0.135010956386519,NA,NA,NA,NA,NA,NA
"188",2007-09-27,1.4156,0.19889721756241,NA,NA,NA,NA,NA,NA
"189",2007-09-28,1.42727,0.824385419610064,NA,NA,NA,NA,NA,NA
"190",2007-10-01,1.42315,-0.260710506212911,NA,NA,NA,NA,NA,NA
"191",2007-10-02,1.41533,-0.549485296700976,NA,NA,NA,NA,NA,NA
"192",2007-10-03,1.40977,-0.392841245504583,NA,NA,NA,NA,NA,NA
"193",2007-10-04,1.41358,0.270256850408229,NA,NA,NA,NA,NA,NA
"194",2007-10-05,1.41323,-0.0247598296523771,NA,NA,NA,NA,NA,NA
"195",2007-10-09,1.41069,0.433575395130281,NA,NA,NA,NA,NA,NA
"196",2007-10-10,1.41393,0.229674839971922,NA,NA,NA,NA,NA,NA
"197",2007-10-11,1.41993,0.42434915448431,NA,NA,NA,NA,NA,NA
"198",2007-10-12,1.41713,-0.197192819364329,NA,NA,NA,NA,NA,NA
"199",2007-10-15,1.41996,0.230819727675081,NA,NA,NA,NA,NA,NA
"200",2007-10-16,1.41758,-0.167610355221277,NA,NA,NA,NA,NA,NA
"201",2007-10-17,1.42061,0.213744550572092,NA,NA,NA,NA,NA,NA
"202",2007-10-18,1.42909,0.596926672344982,NA,NA,NA,NA,NA,NA
"203",2007-10-19,1.43018,0.0762723131503289,NA,NA,NA,NA,NA,NA
"204",2007-10-22,1.41763,-1.12777235318734,NA,NA,NA,NA,NA,NA
"205",2007-10-23,1.42561,0.562911337937268,NA,NA,NA,NA,NA,NA
"206",2007-10-24,1.42615,0.0378785221764708,NA,NA,NA,NA,NA,NA
"207",2007-10-25,1.43239,0.437541633068052,NA,NA,NA,NA,NA,NA
"208",2007-10-26,1.43924,0.47822171336019,NA,NA,NA,NA,NA,NA
"209",2007-10-29,1.44173,0.0944201837028005,NA,NA,NA,NA,NA,NA
"210",2007-10-30,1.44389,0.149820007907163,NA,NA,NA,NA,NA,NA
"211",2007-10-31,1.44715,0.225778972082364,NA,NA,NA,NA,NA,NA
"212",2007-11-01,1.4425,-0.321321217565563,NA,NA,NA,NA,NA,NA
"213",2007-11-02,1.44987,0.510918544194114,NA,NA,NA,NA,NA,NA
"214",2007-11-05,1.44766,-0.19097784794855,NA,NA,NA,NA,NA,NA
"215",2007-11-06,1.45609,0.58231905281628,NA,NA,NA,NA,NA,NA
"216",2007-11-07,1.46219,0.41893014854851,NA,NA,NA,NA,NA,NA
"217",2007-11-08,1.46778,0.382303257442602,NA,NA,NA,NA,NA,NA
"218",2007-11-09,1.46755,-0.0156699232855179,NA,NA,NA,NA,NA,NA
"219",2007-11-13,1.46198,0.691488629006712,NA,NA,NA,NA,NA,NA
"220",2007-11-14,1.46508,0.212041204394033,NA,NA,NA,NA,NA,NA
"221",2007-11-15,1.4619,-0.217052993693174,NA,NA,NA,NA,NA,NA
"222",2007-11-16,1.46614,0.29003351802449,NA,NA,NA,NA,NA,NA
"223",2007-11-19,1.46676,-0.00681728317630783,NA,NA,NA,NA,NA,NA
"224",2007-11-20,1.48315,1.11742889088876,NA,NA,NA,NA,NA,NA
"225",2007-11-21,1.48567,0.169908640393762,NA,NA,NA,NA,NA,NA
"226",2007-11-23,1.48368,-0.103688342467774,NA,NA,NA,NA,NA,NA
"227",2007-11-26,1.48726,0.258861280015105,NA,NA,NA,NA,NA,NA
"228",2007-11-27,1.48348,-0.25415865416942,NA,NA,NA,NA,NA,NA
"229",2007-11-28,1.48388,0.0269636260684457,NA,NA,NA,NA,NA,NA
"230",2007-11-29,1.47577,-0.546540151494734,NA,NA,NA,NA,NA,NA
"231",2007-11-30,1.46343,-0.836173658496921,NA,NA,NA,NA,NA,NA
"232",2007-12-03,1.46698,0.0675311564198969,NA,NA,NA,NA,NA,NA
"233",2007-12-04,1.47625,0.631910455493607,NA,NA,NA,NA,NA,NA
"234",2007-12-05,1.45948,-1.13598645215918,NA,NA,NA,NA,NA,NA
"235",2007-12-06,1.46566,0.423438484939831,NA,NA,NA,NA,NA,NA
"236",2007-12-07,1.46564,-0.00136457295688693,NA,NA,NA,NA,NA,NA
"237",2007-12-10,1.47092,0.387649804810127,NA,NA,NA,NA,NA,NA
"238",2007-12-11,1.46606,-0.330405460528111,NA,NA,NA,NA,NA,NA
"239",2007-12-12,1.4713,0.357420569417359,NA,NA,NA,NA,NA,NA
"240",2007-12-13,1.46268,-0.585876435805075,NA,NA,NA,NA,NA,NA
"241",2007-12-14,1.44292,-1.35094484097684,NA,NA,NA,NA,NA,NA
"242",2007-12-17,1.441,-0.0409270319577597,NA,NA,NA,NA,NA,NA
"243",2007-12-18,1.44182,0.0569049271339377,NA,NA,NA,NA,NA,NA
"244",2007-12-19,1.43813,-0.255926537293157,NA,NA,NA,NA,NA,NA
"245",2007-12-20,1.43308,-0.351150452323503,NA,NA,NA,NA,NA,NA
"246",2007-12-21,1.43802,0.344712088648238,NA,NA,NA,NA,NA,NA
"247",2007-12-24,1.43949,0.145401419229159,NA,NA,NA,NA,NA,NA
"248",2007-12-26,1.44835,0.610603239878857,NA,NA,NA,NA,NA,NA
"249",2007-12-27,1.46098,0.872026789104838,NA,NA,NA,NA,NA,NA
"250",2007-12-28,1.4724,0.781667100165641,NA,NA,NA,NA,NA,NA
"251",2007-12-31,1.45864,-0.993701129452649,NA,NA,NA,NA,NA,NA
"252",2008-01-02,1.4716,0.66076583170308,NA,NA,NA,NA,NA,NA
"253",2008-01-03,1.47431,0.18415330252786,NA,NA,NA,NA,NA,NA
"254",2008-01-04,1.47407,-0.0162788016088894,NA,NA,NA,NA,NA,NA
"255",2008-01-07,1.46818,-0.456973937569493,NA,NA,NA,NA,NA,NA
"256",2008-01-08,1.47058,0.163467694696833,NA,NA,NA,NA,NA,NA
"257",2008-01-09,1.466,-0.311441744073769,NA,NA,NA,NA,NA,NA
"258",2008-01-10,1.47996,0.952251023192358,NA,NA,NA,NA,NA,NA
"259",2008-01-11,1.47747,-0.168247790480816,NA,NA,NA,NA,NA,NA
"260",2008-01-14,1.4866,0.415414232159133,NA,NA,NA,NA,NA,NA
"261",2008-01-15,1.48006,-0.439930041705905,NA,NA,NA,NA,NA,NA
"262",2008-01-16,1.46606,-0.945907598340609,NA,NA,NA,NA,NA,NA
"263",2008-01-17,1.46378,-0.155518873715935,NA,NA,NA,NA,NA,NA
"264",2008-01-18,1.46198,-0.122969298665102,NA,NA,NA,NA,NA,NA
"265",2008-01-21,1.44178,-1.21952890557558,NA,NA,NA,NA,NA,NA
"266",2008-01-22,1.4644,1.56889400602033,NA,NA,NA,NA,NA,NA
"267",2008-01-23,1.46282,-0.107894018027855,NA,NA,NA,NA,NA,NA
"268",2008-01-24,1.47705,0.972778605706783,NA,NA,NA,NA,NA,NA
"269",2008-01-25,1.46817,-0.601198334518127,NA,NA,NA,NA,NA,NA
"270",2008-01-28,1.47863,0.648696480838611,NA,NA,NA,NA,NA,NA
"271",2008-01-29,1.47675,-0.127144721803298,NA,NA,NA,NA,NA,NA
"272",2008-01-30,1.48263,0.398171660741485,NA,NA,NA,NA,NA,NA
"273",2008-01-31,1.48635,0.25090548552236,NA,NA,NA,NA,NA,NA
"274",2008-02-01,1.48025,-0.410401318666532,NA,NA,NA,NA,NA,NA
"275",2008-02-04,1.48259,0.156728164456491,NA,NA,NA,NA,NA,NA
"276",2008-02-05,1.4635,-1.28761154466171,NA,NA,NA,NA,NA,NA
"277",2008-02-06,1.4613,-0.150324564400409,NA,NA,NA,NA,NA,NA
"278",2008-02-07,1.44758,-0.938890029425851,NA,NA,NA,NA,NA,NA
"279",2008-02-08,1.4506,0.208624048411818,NA,NA,NA,NA,NA,NA
"280",2008-02-11,1.44992,-0.177624784853687,NA,NA,NA,NA,NA,NA
"281",2008-02-12,1.458,0.557272125358631,NA,NA,NA,NA,NA,NA
"282",2008-02-13,1.4554,-0.178326474622767,NA,NA,NA,NA,NA,NA
"283",2008-02-14,1.46411,0.598460904218771,NA,NA,NA,NA,NA,NA
"284",2008-02-15,1.46812,0.27388652491958,NA,NA,NA,NA,NA,NA
"285",2008-02-19,1.4729,0.543366963834709,NA,NA,NA,NA,NA,NA
"286",2008-02-20,1.47223,-0.0454884920904454,NA,NA,NA,NA,NA,NA
"287",2008-02-21,1.48124,0.611996766809531,NA,NA,NA,NA,NA,NA
"288",2008-02-22,1.48265,0.0951905160541258,NA,NA,NA,NA,NA,NA
"289",2008-02-25,1.48319,-0.00269681708164209,NA,NA,NA,NA,NA,NA
"290",2008-02-26,1.49965,1.10977015756578,NA,NA,NA,NA,NA,NA
"291",2008-02-27,1.51166,0.80085353249092,NA,NA,NA,NA,NA,NA
"292",2008-02-28,1.51929,0.504743130068933,NA,NA,NA,NA,NA,NA
"293",2008-02-29,1.51792,-0.0901736995570361,NA,NA,NA,NA,NA,NA
"294",2008-03-03,1.51977,-0.0171049255606749,NA,NA,NA,NA,NA,NA
"295",2008-03-04,1.52064,0.0572455042539283,NA,NA,NA,NA,NA,NA
"296",2008-03-05,1.52769,0.463620580808081,NA,NA,NA,NA,NA,NA
"297",2008-03-06,1.53812,0.682730135040482,NA,NA,NA,NA,NA,NA
"298",2008-03-07,1.5355,-0.170337814994919,NA,NA,NA,NA,NA,NA
"299",2008-03-10,1.53372,-0.371563685496021,NA,NA,NA,NA,NA,NA
"300",2008-03-11,1.53375,0.001956028479773,NA,NA,NA,NA,NA,NA
"301",2008-03-12,1.55406,1.32420537897311,NA,NA,NA,NA,NA,NA
"302",2008-03-13,1.56209,0.516711066496788,NA,NA,NA,NA,NA,NA
"303",2008-03-14,1.56826,0.39498364370811,NA,NA,NA,NA,NA,NA
"304",2008-03-17,1.57438,-0.0380957218504461,NA,NA,NA,NA,NA,NA
"305",2008-03-18,1.5655,-0.564031555278903,NA,NA,NA,NA,NA,NA
"306",2008-03-19,1.56365,-0.118173107633338,NA,NA,NA,NA,NA,NA
"307",2008-03-20,1.54377,-1.27138426118376,NA,NA,NA,NA,NA,NA
"308",2008-03-24,1.54332,0.183057448880237,NA,NA,NA,NA,NA,NA
"309",2008-03-25,1.56106,1.14946997382266,NA,NA,NA,NA,NA,NA
"310",2008-03-26,1.58206,1.34523977297478,NA,NA,NA,NA,NA,NA
"311",2008-03-27,1.58102,-0.0657370769755844,NA,NA,NA,NA,NA,NA
"312",2008-03-28,1.57983,-0.075267865049147,NA,NA,NA,NA,NA,NA
"313",2008-03-31,1.57588,-0.247501250166166,NA,NA,NA,NA,NA,NA
"314",2008-04-01,1.56188,-0.888392517196742,NA,NA,NA,NA,NA,NA
"315",2008-04-02,1.56747,0.357902015519757,NA,NA,NA,NA,NA,NA
"316",2008-04-03,1.56619,-0.0816602550606996,NA,NA,NA,NA,NA,NA
"317",2008-04-04,1.57276,0.41948933398885,NA,NA,NA,NA,NA,NA
"318",2008-04-07,1.57078,-0.153826595474184,NA,NA,NA,NA,NA,NA
"319",2008-04-08,1.56965,-0.0719387820063965,NA,NA,NA,NA,NA,NA
"320",2008-04-09,1.58176,0.771509572197628,NA,NA,NA,NA,NA,NA
"321",2008-04-10,1.57578,-0.378059882662357,NA,NA,NA,NA,NA,NA
"322",2008-04-11,1.57902,0.205612458591944,NA,NA,NA,NA,NA,NA
"323",2008-04-14,1.58258,0.727492600961083,NA,NA,NA,NA,NA,NA
"324",2008-04-15,1.57862,-0.250224317254116,NA,NA,NA,NA,NA,NA
"325",2008-04-16,1.59381,0.962232836274723,NA,NA,NA,NA,NA,NA
"326",2008-04-17,1.59062,-0.200149327711586,NA,NA,NA,NA,NA,NA
"327",2008-04-18,1.58169,-0.56141630307678,NA,NA,NA,NA,NA,NA
"328",2008-04-21,1.59112,0.642647505313238,NA,NA,NA,NA,NA,NA
"329",2008-04-22,1.59737,0.392805068128103,NA,NA,NA,NA,NA,NA
"330",2008-04-23,1.5882,-0.574068625302835,NA,NA,NA,NA,NA,NA
"331",2008-04-24,1.56743,-1.3077698022919,NA,NA,NA,NA,NA,NA
"332",2008-04-25,1.56322,-0.268592536827804,NA,NA,NA,NA,NA,NA
"333",2008-04-28,1.56556,0.240106030823221,NA,NA,NA,NA,NA,NA
"334",2008-04-29,1.55768,-0.503334270165315,NA,NA,NA,NA,NA,NA
